qseqid; sseqid; pident; length; mismatch; gapopen; qstart; qend; sstart; send; evalue; bitscore;
EDS07886.1;NZ_DS607683.1 Providencia stuartii ATCC 25827 Scfld_02_50, whole genome shotgun sequence;31.636;275;167;6;60;327;189914;189132;1.12E-25;113;
EDS07886.1;NZ_GG692726.1 Roseburia intestinalis L1-82 Scfld13, whole genome shotgun sequence;31.707;287;189;4;33;317;50658;51503;1.26E-25;112;
EDS07886.1;NZ_GG703865.1 Prevotella copri DSM 18205 Scfld13, whole genome shotgun sequence;28.571;294;206;4;28;319;41671;42546;1.73E-25;112;
EDS07886.1;NZ_GG657591.1 [Clostridium] asparagiforme DSM 15981 Scfld5, whole genome shotgun sequence;31.873;251;151;3;60;301;587188;587907;3.75E-25;111;
EDS07886.1;NZ_DS480686.1 [Clostridium] bolteae ATCC BAA-613 Scfld_02_27, whole genome shotgun sequence;31.148;244;162;3;60;301;79885;79166;9.40E-25;110;
EDS07886.1;NZ_DS990181.1 Ruminococcus lactaris ATCC 29176 Scfld_02_18, whole genome shotgun sequence;27.796;313;216;4;17;327;125472;124558;2.71E-24;108;
EDS07886.1;NZ_DS990181.1 Ruminococcus lactaris ATCC 29176 Scfld_02_18, whole genome shotgun sequence;25.49;153;112;2;28;179;82189;81734;9.21E-08;59.3;
EDS07886.1;NZ_DS996926.1 [Bacteroides] pectinophilus ATCC 43243 Scfld_02_6, whole genome shotgun sequence;31.461;267;180;3;60;325;25856;26650;4.56E-23;105;
EDS07886.1;QEKH01000019.1 Victivallis vadensis strain DSM 14823 Ga0215691_119, whole genome shotgun sequence;32.824;262;170;6;60;319;59802;59029;5.30E-23;105;
EDS07886.1;NZ_ACCL02000030.1 Marvinbryantia formatexigens DSM 14469 B_formatexigens-1.0.1_Cont29.1, whole genome shotgun sequence;31.959;291;189;5;30;317;4571;5425;1.63E-22;103;
EDS07886.1;NZ_DS995348.1 Tyzzerella nexilis DSM 1787 Scfld14, whole genome shotgun sequence;30.769;273;169;3;56;319;123671;122886;4.51E-22;102;
EDS07886.1;NZ_DS544176.1 Anaerotruncus colihominis DSM 17241 Scfld_02_9, whole genome shotgun sequence;30.201;298;193;7;5;297;237039;237902;1.45E-21;100;
EDS07886.1;NZ_JH370371.1 Alistipes indistinctus YIT 12060 supercont1.1, whole genome shotgun sequence;29.845;258;180;1;60;317;1294336;1295106;5.37E-21;99.4;
EDS07886.1;NZ_DS995535.1 Bacteroides dorei DSM 17855 Scfld7, whole genome shotgun sequence;28.745;247;163;5;60;297;357120;356392;1.56E-20;97.8;
EDS07886.1;NZ_GG662007.1 Coprococcus comes ATCC 27758 Scfld2, whole genome shotgun sequence;30.579;242;166;2;60;301;99625;98906;1.26E-19;95.1;
EDS07886.1;NZ_GG692731.1 Roseburia intestinalis L1-82 Scfld18, whole genome shotgun sequence;41.964;112;64;1;60;170;5084;4749;2.35E-18;91.3;
EDS07886.1;NZ_GG692731.1 Roseburia intestinalis L1-82 Scfld18, whole genome shotgun sequence;43.651;126;70;1;201;326;4582;4208;1.11E-15;83.6;
EDS07886.1;NZ_AAVN02000003.1 Collinsella aerofaciens ATCC 25986 C_aerofaciens-2.0_Cont981, whole genome shotgun sequence;27.673;318;215;8;16;326;103150;102221;7.35E-17;87;
EDS07886.1;NZ_JGDE01000151.1 Bacteroides fragilis str. DS-208 gbfDS208.contig.153, whole genome shotgun sequence;25.714;315;222;6;15;326;69580;68663;4.77E-16;84.7;
EDS07886.1;JGCP01001597.1 Bacteroides fragilis str. 3397 T10 gbf3397T10.contig.1630, whole genome shotgun sequence;25.714;315;222;6;15;326;61154;60237;6.40E-16;84.3;
EDS07886.1;NZ_GG693674.1 Lactobacillus reuteri CF48-3A SCAFFOLD11, whole genome shotgun sequence;28.627;255;174;6;60;312;15204;14458;7.68E-16;84;
EDS07886.1;NZ_DS996842.1 Holdemanella biformis DSM 3989 Scfld6, whole genome shotgun sequence;26.506;166;120;2;24;189;160953;161444;4.88E-15;81.6;
EDS07886.1;NZ_DS562849.1 [Clostridium] spiroforme DSM 1552 Scfld_02_6, whole genome shotgun sequence;35.246;122;77;2;60;180;120673;120311;8.31E-15;80.9;
EDS07886.1;NZ_DS499659.1 Erysipelatoclostridium ramosum DSM 1402 Scfld_02_10, whole genome shotgun sequence;25.993;277;197;7;5;276;270170;269349;2.29E-14;79.3;
EDS07886.1;NZ_DS499659.1 Erysipelatoclostridium ramosum DSM 1402 Scfld_02_10, whole genome shotgun sequence;32.5;160;101;5;60;216;466874;467341;7.38E-14;77.8;
EDS07886.1;NZ_KB946519.1 Enterococcus faecalis EnGen0247 strain WH257 acvKu-supercont1.14, whole genome shotgun sequence;27.17;265;168;9;61;307;955995;956768;1.07E-12;74.3;
EDS07886.1;NZ_KE136402.1 Enterococcus faecalis V583 acpMF-supercont1.1, whole genome shotgun sequence;27.17;265;168;9;61;307;2137928;2137155;1.07E-12;74.3;
EDS07886.1;NZ_GG688317.1 Bacteroides finegoldii DSM 17565 Scfld0, whole genome shotgun sequence;27.626;257;171;7;28;276;362276;363025;1.19E-12;74.3;
EDS07886.1;NZ_DS544183.1 Anaerotruncus colihominis DSM 17241 Scfld_02_16, whole genome shotgun sequence;28.729;181;121;5;4;179;240611;240078;1.40E-09;65.1;
EDS07886.1;NZ_GG705267.1 Providencia rettgeri DSM 1131 Scfld5, whole genome shotgun sequence;31.351;185;111;7;64;238;65114;64578;7.28E-09;62.8;
EDS07886.1;NZ_GG657589.1 [Clostridium] asparagiforme DSM 15981 Scfld3, whole genome shotgun sequence;24.876;201;142;3;28;227;120718;120140;1.31E-08;62;
EDS07886.1;NZ_AAXA02000014.1 Dorea formicigenerans ATCC 27755 D_formicigenerans-3.0.1_Cont390, whole genome shotgun sequence;26.848;257;177;6;26;276;48489;49244;1.00E-07;59.3;
EDS07886.1;NZ_ABXA01000019.1 Anaerococcus hydrogenalis DSM 7454 A_hydrogenalis-1.0_Cont69.1, whole genome shotgun sequence;28.646;192;111;7;62;238;84625;85167;1.72E-07;58.5;
EDS07886.1;NZ_JDUD01000004.1 Bifidobacterium breve DSM 20213 = JCM 1192 strain DSM 20213 contig4, whole genome shotgun sequence;33.588;131;77;5;64;187;259935;260318;4.66E-07;57;
EDS07886.1;NZ_GG729830.1 Bifidobacterium breve DSM 20213 = JCM 1192 strain DSM 20213 Scfld0, whole genome shotgun sequence;33.588;131;77;5;64;187;720986;720603;4.67E-07;57;
EDS07885.1;NZ_DS499698.1 [Clostridium] scindens ATCC 35704 Scfld_02_20, whole genome shotgun sequence;100;296;0;0;1;296;88763;89650;0;616;
EDS07885.1;NZ_DS499698.1 [Clostridium] scindens ATCC 35704 Scfld_02_20, whole genome shotgun sequence;36.017;236;140;5;34;268;61808;61131;2.72E-41;157;
EDS07885.1;NZ_DS480676.1 [Clostridium] bolteae ATCC BAA-613 Scfld_02_17, whole genome shotgun sequence;37.681;276;161;5;12;286;208866;208069;2.80E-50;183;
EDS07885.1;NZ_PUEM01000006.1 [Clostridium] bolteae strain ATCC BAA-613 Clostridium_bolteae.1cell.HGAP3_contig6, whole genome shotgun sequence;37.681;276;161;5;12;286;2861084;2861881;2.81E-50;183;
EDS07885.1;NZ_PUEM01000006.1 [Clostridium] bolteae strain ATCC BAA-613 Clostridium_bolteae.1cell.HGAP3_contig6, whole genome shotgun sequence;35.632;261;154;6;34;293;6480829;6480086;4.53E-39;150;
EDS07885.1;NZ_PUEM01000006.1 [Clostridium] bolteae strain ATCC BAA-613 Clostridium_bolteae.1cell.HGAP3_contig6, whole genome shotgun sequence;34.962;266;163;5;19;284;5430429;5429662;4.14E-31;127;
EDS07885.1;NZ_PUEM01000006.1 [Clostridium] bolteae strain ATCC BAA-613 Clostridium_bolteae.1cell.HGAP3_contig6, whole genome shotgun sequence;31.273;275;179;4;10;284;238864;238070;8.86E-29;121;
EDS07885.1;NZ_PUEM01000006.1 [Clostridium] bolteae strain ATCC BAA-613 Clostridium_bolteae.1cell.HGAP3_contig6, whole genome shotgun sequence;27.119;236;148;8;34;256;3207435;3208109;7.86E-13;74.3;
EDS07885.1;NZ_ACEP01000106.1 [Eubacterium] hallii DSM 3353 E_hallii-1.0_Cont365.1, whole genome shotgun sequence;40;235;132;3;34;268;34351;35028;6.09E-49;179;
EDS07885.1;NZ_ACEP01000106.1 [Eubacterium] hallii DSM 3353 E_hallii-1.0_Cont365.1, whole genome shotgun sequence;38.849;278;160;4;9;286;8467;9270;6.28E-47;173;
EDS07885.1;NZ_DS264282.1 Eubacterium ventriosum ATCC 27560 Scfld0220, whole genome shotgun sequence;35.793;271;164;4;16;286;44941;44159;1.02E-47;176;
EDS07885.1;NZ_GG657592.1 [Clostridium] asparagiforme DSM 15981 Scfld6, whole genome shotgun sequence;34.386;285;177;5;6;290;2356902;2356078;1.75E-46;172;
EDS07885.1;NZ_GG657592.1 [Clostridium] asparagiforme DSM 15981 Scfld6, whole genome shotgun sequence;33.569;283;174;5;10;290;2681628;2680816;1.17E-38;149;
EDS07885.1;NZ_DS996843.1 Holdemanella biformis DSM 3989 Scfld7, whole genome shotgun sequence;36.559;279;163;6;8;284;245401;244601;2.20E-46;172;
EDS07885.1;NZ_DS996843.1 Holdemanella biformis DSM 3989 Scfld7, whole genome shotgun sequence;37.453;267;157;5;18;284;234112;233342;3.14E-45;169;
EDS07885.1;NZ_DS990163.1 Ruminococcus lactaris ATCC 29176 Scfld_02_0, whole genome shotgun sequence;37.226;274;158;5;6;279;134129;134908;1.71E-45;169;
EDS07885.1;NZ_DS544186.1 Anaerotruncus colihominis DSM 17241 Scfld_02_19, whole genome shotgun sequence;37.597;258;151;5;11;268;57092;56349;3.35E-44;166;
EDS07885.1;NZ_DS981517.1 Clostridium sporogenes ATCC 15579 Scfld_02_0, whole genome shotgun sequence;36.462;277;166;4;8;284;154420;155220;4.15E-44;165;
EDS07885.1;NZ_GG667686.1 Hungatella hathewayi DSM 13479 Scfld79, whole genome shotgun sequence;36.8;250;148;4;19;268;4731;4012;8.12E-44;164;
EDS07885.1;NZ_DS499703.1 [Clostridium] scindens ATCC 35704 Scfld_02_25, whole genome shotgun sequence;34.783;276;170;4;11;286;55717;56514;9.27E-44;164;
EDS07885.1;NZ_DS264382.1 [Ruminococcus] torques ATCC 27756 Scfld0239, whole genome shotgun sequence;34.875;281;173;4;6;286;15883;16695;1.15E-43;164;
EDS07885.1;NZ_MTWD01000001.1 Clostridioides difficile strain 20120020 scaffold00001, whole genome shotgun sequence;36.496;274;164;4;12;285;2478316;2477525;1.51E-43;164;
EDS07885.1;NZ_MTWD01000001.1 Clostridioides difficile strain 20120020 scaffold00001, whole genome shotgun sequence;37.121;264;156;5;5;268;3805291;3804530;5.26E-43;162;
EDS07885.1;NZ_MTWC01000003.1 Clostridioides difficile strain 20120014 scaffold00003, whole genome shotgun sequence;36.496;274;164;4;12;285;2436150;2435359;1.89E-43;163;
EDS07885.1;NZ_MTWC01000003.1 Clostridioides difficile strain 20120014 scaffold00003, whole genome shotgun sequence;37.121;264;156;5;5;268;3800319;3799558;5.26E-43;162;
EDS07885.1;NZ_GG667681.1 Hungatella hathewayi DSM 13479 Scfld74, whole genome shotgun sequence;35.943;281;170;4;6;286;22622;21810;2.24E-43;163;
EDS07885.1;NZ_PUEL01000004.1 [Ruminococcus] gnavus ATCC 29149 Ruminococcus_gnavus.1cell.HGAP3_contig4, whole genome shotgun sequence;35.145;276;169;4;11;286;2090336;2089539;2.37E-43;163;
EDS07885.1;NZ_PUEL01000004.1 [Ruminococcus] gnavus ATCC 29149 Ruminococcus_gnavus.1cell.HGAP3_contig4, whole genome shotgun sequence;35.178;253;153;5;34;285;2665987;2666715;2.70E-41;157;
EDS07885.1;NZ_GG704770.1 Subdoligranulum variabile DSM 15176 Scfld1, whole genome shotgun sequence;35.448;268;165;3;18;285;5362;6141;3.79E-43;162;
EDS07885.1;NZ_GG704770.1 Subdoligranulum variabile DSM 15176 Scfld1, whole genome shotgun sequence;37.5;264;148;7;18;279;214747;215493;4.25E-36;142;
EDS07885.1;NZ_MTWE01000004.1 Clostridioides difficile strain 20120183 scaffold00004, whole genome shotgun sequence;36.496;274;164;4;12;285;2193127;2192336;4.06E-43;162;
EDS07885.1;NZ_MTWE01000004.1 Clostridioides difficile strain 20120183 scaffold00004, whole genome shotgun sequence;37.121;264;156;5;5;268;3465381;3464620;5.26E-43;162;
EDS07885.1;NZ_DS544190.1 Anaerotruncus colihominis DSM 17241 Scfld_02_23, whole genome shotgun sequence;34.602;289;179;4;1;289;45026;45862;7.92E-43;162;
EDS07885.1;NZ_DS544190.1 Anaerotruncus colihominis DSM 17241 Scfld_02_23, whole genome shotgun sequence;33.858;254;159;3;16;269;194039;194773;5.33E-32;130;
EDS07885.1;NZ_AAVN02000007.1 Collinsella aerofaciens ATCC 25986 C_aerofaciens-2.0_Cont985, whole genome shotgun sequence;35.507;276;167;6;10;284;30286;31083;7.99E-43;162;
EDS07885.1;NZ_DS264265.1 Eubacterium ventriosum ATCC 27560 Scfld023, whole genome shotgun sequence;34.409;279;167;5;11;286;121947;121150;9.07E-43;161;
EDS07885.1;NZ_AAVN02000005.1 Collinsella aerofaciens ATCC 25986 C_aerofaciens-2.0_Cont930, whole genome shotgun sequence;35.252;278;165;6;10;284;62689;63486;1.46E-41;158;
EDS07885.1;NZ_ACCL02000033.1 Marvinbryantia formatexigens DSM 14469 B_formatexigens-1.0.1_Cont32.1, whole genome shotgun sequence;34.409;279;168;6;11;286;24594;25394;1.13E-40;155;
EDS07885.1;NC_012781.1 [Eubacterium] rectale ATCC 33656, complete genome;35.448;268;158;6;16;282;2329440;2328679;1.76E-40;155;
EDS07885.1;NC_012781.1 [Eubacterium] rectale ATCC 33656, complete genome;35.145;276;169;5;11;286;301575;302372;3.72E-40;154;
EDS07885.1;NZ_GG692711.1 Collinsella intestinalis DSM 13280 Scfld_02_1, whole genome shotgun sequence;35.145;276;168;6;10;284;24582;23785;1.96E-40;155;
EDS07885.1;NZ_GG657595.1 [Clostridium] asparagiforme DSM 15981 Scfld9, whole genome shotgun sequence;34.815;270;164;5;14;283;403564;402791;3.10E-40;154;
EDS07885.1;NZ_GG657595.1 [Clostridium] asparagiforme DSM 15981 Scfld9, whole genome shotgun sequence;33.21;271;169;5;19;288;346373;345594;4.66E-39;150;
EDS07885.1;NZ_DS995535.1 Bacteroides dorei DSM 17855 Scfld7, whole genome shotgun sequence;35.273;275;167;5;11;285;358028;357237;4.29E-40;154;
EDS07885.1;NZ_GG662008.1 Coprococcus comes ATCC 27758 Scfld3, whole genome shotgun sequence;34.058;276;172;4;11;286;8233;7436;1.07E-39;152;
EDS07885.1;NZ_GG692731.1 Roseburia intestinalis L1-82 Scfld18, whole genome shotgun sequence;35.252;278;159;7;9;282;6046;5264;1.09E-39;152;
EDS07885.1;NZ_GG698590.1 Blautia hansenii DSM 20583 Scfld2, whole genome shotgun sequence;35.018;277;169;6;11;286;337693;338493;1.99E-39;152;
EDS07885.1;NZ_GG657587.1 [Clostridium] asparagiforme DSM 15981 Scfld1, whole genome shotgun sequence;32.5;280;174;5;5;284;820313;821107;3.46E-39;151;
EDS07885.1;NZ_GG657587.1 [Clostridium] asparagiforme DSM 15981 Scfld1, whole genome shotgun sequence;28.27;237;144;9;34;256;605673;604999;1.33E-13;76.6;
EDS07885.1;NZ_DS480683.1 [Clostridium] bolteae ATCC BAA-613 Scfld_02_24, whole genome shotgun sequence;35.632;261;154;6;34;293;59202;58459;4.50E-39;150;
EDS07885.1;NZ_GG704769.1 Subdoligranulum variabile DSM 15176 Scfld0, whole genome shotgun sequence;34.677;248;152;4;39;286;60450;61163;2.15E-38;149;
EDS07885.1;NZ_GG704769.1 Subdoligranulum variabile DSM 15176 Scfld0, whole genome shotgun sequence;37.5;264;148;7;18;279;15116;14370;1.24E-36;144;
EDS07885.1;CVOZ01000085.1 Bacteroides thetaiotaomicron genome assembly 7330, contig 7330contig22.1, whole genome shotgun sequence;34.52;281;173;5;9;289;880;71;2.89E-38;141;
EDS07885.1;NZ_DS995350.1 Tyzzerella nexilis DSM 1787 Scfld19, whole genome shotgun sequence;32.374;278;174;5;11;286;6052;5255;4.52E-38;148;
EDS07885.1;NZ_GG667648.1 Hungatella hathewayi DSM 13479 Scfld41, whole genome shotgun sequence;33.916;286;175;5;4;284;3211;2381;1.24E-37;147;
EDS07885.1;NZ_DS996850.1 Holdemanella biformis DSM 3989 Scfld14, whole genome shotgun sequence;33.571;280;176;4;6;285;117033;116224;1.25E-37;147;
EDS07885.1;NZ_GG692741.1 Roseburia intestinalis L1-82 Scfld28, whole genome shotgun sequence;35.659;258;156;4;11;268;5968;5225;7.16E-37;144;
EDS07885.1;NZ_AAXA02000015.1 Dorea formicigenerans ATCC 27755 D_formicigenerans-3.0.1_Cont399, whole genome shotgun sequence;32.234;273;172;6;14;285;777173;777955;2.99E-36;142;
EDS07885.1;NZ_GG704772.1 Subdoligranulum variabile DSM 15176 Scfld3, whole genome shotgun sequence;36.806;288;161;7;11;290;45873;45049;3.57E-36;142;
EDS07885.1;NZ_DS995528.1 Bacteroides dorei DSM 17855 Scfld0, whole genome shotgun sequence;35.315;286;173;6;9;294;103973;104794;4.33E-36;142;
EDS07885.1;NC_009614.1 Bacteroides vulgatus ATCC 8482, complete genome;34.965;286;174;6;9;294;519272;518451;4.34E-36;142;
EDS07885.1;NC_009614.1 Bacteroides vulgatus ATCC 8482, complete genome;26.786;280;181;7;6;273;2993131;2992328;2.27E-16;84.7;
EDS07885.1;NZ_GG704863.1 Enterobacter cancerogenus ATCC 35316 Scfld0, whole genome shotgun sequence;30.175;285;185;4;6;290;2013656;2012844;7.55E-36;141;
EDS07885.1;NZ_GG704863.1 Enterobacter cancerogenus ATCC 35316 Scfld0, whole genome shotgun sequence;27.237;257;161;6;14;256;2101556;2102290;1.27E-15;82.4;
EDS07885.1;NZ_DS499654.1 Erysipelatoclostridium ramosum DSM 1402 Scfld_02_5, whole genome shotgun sequence;32.271;251;159;5;34;284;493613;494332;4.05E-35;139;
EDS07885.1;NZ_DS362248.1 Bacteroides uniformis ATCC 8492 Scfld_3.0.1_31, whole genome shotgun sequence;33.452;281;176;5;9;289;10119;9310;1.10E-34;138;
EDS07885.1;NZ_KE992967.1 [Clostridium] symbiosum ATCC 14940 Scaffold452, whole genome shotgun sequence;32.727;275;173;5;11;285;16072;15284;1.54E-34;137;
EDS07885.1;NZ_GG657589.1 [Clostridium] asparagiforme DSM 15981 Scfld3, whole genome shotgun sequence;32.489;237;144;3;32;268;122006;121344;5.58E-34;136;
EDS07885.1;NZ_DS544185.1 Anaerotruncus colihominis DSM 17241 Scfld_02_18, whole genome shotgun sequence;34.51;255;149;6;6;257;120251;119532;1.26E-31;129;
EDS07885.1;NZ_DS480669.1 [Clostridium] bolteae ATCC BAA-613 Scfld_02_10, whole genome shotgun sequence;34.962;266;163;5;19;284;172089;171322;4.14E-31;127;
EDS07885.1;NZ_GG667643.1 Hungatella hathewayi DSM 13479 Scfld36, whole genome shotgun sequence;32.482;274;175;4;11;284;42915;43706;3.49E-30;125;
EDS07885.1;NZ_GG667677.1 Hungatella hathewayi DSM 13479 Scfld70, whole genome shotgun sequence;30.98;255;163;5;14;268;17130;17855;3.07E-29;122;
EDS07885.1;NZ_DS480723.1 [Clostridium] bolteae ATCC BAA-613 Scfld_02_64, whole genome shotgun sequence;31.273;275;179;4;10;284;62571;63365;8.83E-29;121;
EDS07885.1;NZ_GG667661.1 Hungatella hathewayi DSM 13479 Scfld54, whole genome shotgun sequence;35.772;246;149;4;12;257;10879;11589;6.90E-27;115;
EDS07885.1;NZ_ABJL02000008.1 Bacteroides intestinalis DSM 17393 B_intestinalis-2.0.1_Cont607, whole genome shotgun sequence;29.078;282;179;8;8;284;710350;709553;2.47E-25;111;
EDS07885.1;NZ_ABJL02000008.1 Bacteroides intestinalis DSM 17393 B_intestinalis-2.0.1_Cont607, whole genome shotgun sequence;25.714;280;188;5;4;273;872763;873572;4.93E-18;89.7;
EDS07885.1;NZ_DS544176.1 Anaerotruncus colihominis DSM 17241 Scfld_02_9, whole genome shotgun sequence;29.52;271;172;4;16;286;236326;237081;4.38E-22;101;
EDS07885.1;QEKH01000003.1 Victivallis vadensis strain DSM 14823 Ga0215691_103, whole genome shotgun sequence;29.259;270;155;8;2;257;96465;97208;5.18E-22;101;
EDS07885.1;NZ_GG705267.1 Providencia rettgeri DSM 1131 Scfld5, whole genome shotgun sequence;29.958;237;140;7;34;256;66251;65577;6.29E-20;95.1;
EDS07885.1;NZ_CVOY01000079.1 Bacteroides thetaiotaomicron isolate 3731, whole genome shotgun sequence;26.619;278;184;5;6;273;7940;7137;4.72E-18;89.7;
EDS07885.1;CVOZ01000058.1 Bacteroides thetaiotaomicron genome assembly 7330, contig 7330contig3.5, whole genome shotgun sequence;26.619;278;184;5;6;273;302431;301628;4.79E-18;89.7;
EDS07885.1;NZ_PUEO01000014.1 Bacteroides thetaiotaomicron strain VPI-5482 Bacteroides_thetaiotaomicron.1cell.HGAP3_contig14, whole genome shotgun sequence;26.619;278;184;5;6;273;2219764;2218961;4.79E-18;89.7;
EDS07885.1;NZ_ATFI01000008.1 Bacteroides cellulosilyticus WH2 BWH2c8, whole genome shotgun sequence;25.714;280;188;5;4;273;669051;668242;4.93E-18;89.7;
EDS07885.1;NZ_DS264563.1 Bacteroides ovatus ATCC 8483 Scfld0210, whole genome shotgun sequence;26.259;278;185;5;6;273;129699;128896;1.25E-17;88.6;
EDS07885.1;NZ_PUEP01000005.1 Bacteroides ovatus strain ATCC 8483 Bacteroides_ovatus.1cell.HGAP3_contig5, whole genome shotgun sequence;26.259;278;185;5;6;273;2020302;2021105;1.26E-17;88.6;
EDS07885.1;NZ_DS499673.1 Bacteroides stercoris ATCC 43183 Scfld_02_12, whole genome shotgun sequence;25.899;278;186;5;6;273;364819;364016;1.29E-17;88.6;
EDS07885.1;NZ_GG705265.1 Providencia rettgeri DSM 1131 Scfld3, whole genome shotgun sequence;29.362;235;144;7;34;256;100618;99944;1.46E-17;88.2;
EDS07885.1;NZ_JH724294.1 Bacteroides xylanisolvens CL03T12C04 supercont1.1, whole genome shotgun sequence;26.259;278;185;5;6;273;1474036;1473233;2.10E-17;87.8;
EDS07885.1;NZ_AAVM02000004.1 Bacteroides caccae ATCC 43185 B_caccae-MSIQ_Cont60, whole genome shotgun sequence;26.259;278;185;5;6;273;384982;384179;2.60E-17;87.4;
EDS07885.1;NZ_PUEQ01000003.1 Bacteroides caccae strain ATCC 43185 Bacteroides_caccae.1cell.HGAP3_contig3, whole genome shotgun sequence;26.259;278;185;5;6;273;1665493;1666296;2.60E-17;87.4;
EDS07885.1;NZ_DS264541.1 Parabacteroides merdae ATCC 43184 Scfld0281, whole genome shotgun sequence;25.67;261;174;5;4;256;51592;50846;2.78E-17;87.4;
EDS07885.1;NZ_DS995509.1 Bacteroides eggerthii DSM 20697 Scfld1, whole genome shotgun sequence;25.899;278;186;5;6;273;1008704;1007901;3.32E-17;87.4;
EDS07885.1;NZ_DS607683.1 Providencia stuartii ATCC 25827 Scfld_02_50, whole genome shotgun sequence;29.114;237;142;7;34;256;286938;287612;4.19E-17;87;
EDS07885.1;JGCP01000704.1 Bacteroides fragilis str. 3397 T10 gbf3397T10.contig.717, whole genome shotgun sequence;27.6;250;161;5;34;273;2340;1621;4.22E-17;86.7;
EDS07885.1;NZ_DS996445.1 Parabacteroides johnsonii DSM 18315 Scfld5, whole genome shotgun sequence;25.67;261;174;5;4;256;267454;266708;4.95E-17;86.7;
EDS07885.1;JGCP01002431.1 Bacteroides fragilis str. 3397 T10 gbf3397T10.contig.2477, whole genome shotgun sequence;25.887;282;185;6;4;273;3248;2439;5.65E-17;86.7;
EDS07885.1;NZ_JGDE01000063.1 Bacteroides fragilis str. DS-208 gbfDS208.contig.62, whole genome shotgun sequence;25.887;282;185;6;4;273;109546;108737;5.73E-17;86.7;
